0.9999999999999997	1.0000000000000069	0.9999999999999158	1.0000000000001161	1.000000000000283	0.9999999999999603
0.5554813397897934	0.8420210368906353	0.8865424953139205	0.9087819566951062	0.9251880509167958	0.9284578317273912
0.26148478068046455	0.7137036758729101	0.7939524466711572	0.8342768456574018	0.8640668020493292	0.8700054569027086
0.10207895365428857	0.6065956883468906	0.7158734964231828	0.7713305523023337	0.8123979332752723	0.820588055737998
0.03252470919967366	0.5156977488619177	0.6485224759669913	0.716869260957943	0.7676520458156686	0.7777854632976164
0.008357405391620162	0.4377938889246088	0.589466452485223	0.6689122776534707	0.7281979966108333	0.7400367726958799
0.0017188171074259504	0.3706702157090622	0.5370488921180363	0.6261086646468133	0.6929223361339675	0.7062763216859088
0.0002827192582374616	0.31271076415346105	0.4900909626390177	0.5874959491174053	0.6610311074851668	0.6757441058456476
0.0000375001999696317	0.2626730149056208	0.4477234749704567	0.552364295634232	0.6319382576276364	0.6478790366804515
4.079930516739094e-6	0.21955681669165905	0.40928641482538675	0.5201752521816775	0.6051988717398062	0.6222550740138105
3.7250472744749934e-7	0.18252526767138005	0.37426588758714097	0.49051070693500803	0.5804672233592896	0.5985410956939375
2.9262220741831066e-8	0.15085603885224305	0.3422529363508324	0.46303950704999597	0.5574693341346494	0.5764746466257098
2.0262588269892317e-9	0.12391121513214103	0.31291573988945676	0.43749487976901014	0.5359844088524925	0.5558441777418304
1.2641793266077414e-10	0.10111866653791367	0.2859803133343624	0.4136587161556968	0.5158319094875642	0.5364766792988805
7.242867074534841e-12	0.08196065899404101	0.26121679119328495	0.3913503583536	0.49686233019808995	0.5182288546148134
3.872647736965292e-13	0.06596697094839601	0.23842948008649092	0.3704184263116273	0.4789504703623058	0.5009806835738417
1.95868984532077e-14	0.05271072979215104	0.21744952041219115	0.35073474674055405	0.4619904355230143	0.4846306391971641
9.476603802100417e-16	0.04180578795438307	0.19812939288466533	0.3321897678364278	0.4458918596226916	0.4690920726342317
4.4267949507831976e-17	0.032904863197115955	0.18033875457341977	0.31468904440403245	0.4305770071452683	0.45429044000025876
2.0117661283525107e-18	0.02569794715169815	0.16396124911198628	0.29815050751153166	0.41597852017733494	0.4401611462528429
8.949761378175165e-20	0.01991068327862497	0.14889204120009272	0.2825023180821465	0.4020376455010687	0.42664784836144715
3.9171681089364075e-21	0.01530255517043401	0.13503589648712122	0.26768116126211705	0.3887028240061619	0.41370110515729885
1.6935842819137348e-22	0.011664823923019029	0.12230567661934742	0.2536308777377187	0.3759285570699141	0.4012772922005253
7.25600308058351e-24	0.00881821936104708	0.11062115324125195	0.24030135565169278	0.3636744871217455	0.38933772160153723
3.0883188455123567e-25	0.0066104315856437045	0.09990806889052972	0.22764762622324786	0.35190464561713414	0.37784792203384376
1.3083032486828172e-26	0.004913472273660597	0.0900973901411518	0.21562912015481223	0.3405868331339309	0.36677704518699444
5.524348538431417e-28	0.0036209840422135047	0.08112471108829511	0.2042090521152322	0.32969210470191357	0.3560973729196464
2.3275740832500727e-29	0.0026455748925042276	0.07292977472710621	0.19335390807427666	0.31919433963824184	0.34578390528598896
9.79294624675762e-31	0.0019162465550122078	0.06545608686439101	0.1830330159014875	0.30906987978627676	0.3358140140255624
4.116727505790094e-32	0.0013759731888093557	0.058650602635213656	0.17321818382561885	0.2992972235132446	0.32616714941534325
1.7297733817734895e-33	0.000979472565686829	0.05246346983697491	0.1638833945910312	0.289856765478357	0.316824590926264
7.266765692727781e-35	0.0006911972802361639	0.04684781655286858	0.15500454559822208	0.2807305742020187	0.30776923405813444
3.052715390119668e-36	0.00048355990584909034	0.041759573078285483	0.1465592272294988	0.27190220104695495	0.29898540723864286
1.282555011945255e-37	0.00033539418080758275	0.03715732020487143	0.13852653305545462	0.263356515442498	0.29045871383603
5.3894283812680264e-39	0.00023064470600231188	0.0330021575259858	0.13088689678194393	0.25507956215246114	0.28217589527221204
2.2651972607642656e-40	0.00015727042605544525	0.029257586754838767	0.12362195173642682	0.24705843714971906	0.2741247119432049
9.523068352754401e-42	0.00010634228101821	0.02588940609786246	0.11671440942430684	0.2392811792718411	0.26629383923890637
4.00461277618477e-43	0.0000713126285070026	0.02286561260480211	0.11014795428687489	0.23173667531497272	0.2586727764299877
1.6844510855385583e-44	0.00004743302013214598	0.020156310118942353	0.10390715226925545	0.22441457662781766	0.2512517665572047
7.087118348615877e-46	0.00003129729777037164	0.017733621035446692	0.09797737119840547	0.21730522558156998	0.24402172576956851
2.9825800207076996e-47	0.000020488376275267303	0.015571600549127495	0.09234471128884113	0.21039959055013724	0.23697418081062233
1.2555169224009246e-48	0.000013309147688839275	0.013646152457639525	0.08699594435706101	0.20368920825603484	0.23010121355164065
5.286370026022377e-50	8.580373526983308e-6	0.011934945900243648	0.08191846053862496	0.1971661325123077	0.2233954116439415
2.2263495722903864e-51	5.490980747987498e-6	0.010417332661581694	0.07710022148544302	0.1908228885329185	0.21684982449979448
9.37834529096432e-53	3.488660116039786e-6	0.009074264868012067	0.07252971916429188	0.1846524321088749	0.2104579239297503
3.9514133234013894e-54	2.2009581908383398e-6	0.007888213057712142	0.06819593950990742	0.17864811305094783	0.2042135688594296
1.6652080795891302e-55	1.379082706734653e-6	0.006843084721987397	0.06408833028266209	0.17280364237933107	0.1981109736343461
7.018930441658966e-57	8.583735511112554e-7	0.005924143499323208	0.06019677257893836	0.1671130628176684	0.19214467948235536
2.959078416641002e-58	5.308265033802193e-7	0.005117929262152716	0.056511555508811165	0.16157072220487542	0.18630952876879828
1.2477339811303103e-59	3.2621364335697016e-7	0.0044121793717557655	0.053023353624993004	0.15617124949353872	0.18060064172537696
5.262166287597397e-61	1.9925431936736095e-7	0.0037957513950737506	0.04972320674321588	0.15090953304369475	0.17501339537518187
2.219633978308135e-62	1.2099065819391795e-7	0.003258547577228502	0.046602501833166735	0.14578070096045828	0.1695434044090803
9.364179547839442e-64	7.304928960396007e-8	0.0027914413575424145	0.043652956712337834	0.14078010325444362	0.16418650381122
3.9511830324626246e-65	4.3861226857178063e-8	0.002386206195887867	0.040866605297013095	0.13590329563154607	0.15893873303651046
1.6674438486723115e-66	2.61954267918e-8	0.002035446950839961	0.038235784204858375	0.13114602474261994	0.15379632158849083
7.037844520912215e-68	1.5564241841371135e-8	0.001732534020129314	0.03575312052296818	0.12650421474292797	0.14875567584638652
2.970915771712966e-69	9.201624766692105e-9	0.0014715404220280255	0.03341152058441368	0.12197395503009512	0.14381336702307124
1.2542992939060159e-70	5.413893058408944e-9	0.0012471819560715617	0.03120415961295457	0.11755148904302308	0.1389661201339366
5.296271377094224e-72	3.1705613264633254e-9	0.001054760549932388	0.029124472110900246	0.11323320401888984	0.1342108038837416
2.2366376719089383e-73	1.848480199698319e-9	0.0008901108601661334	0.027166142886824177	0.10901562161619469	0.12954442138126773
9.446602078118469e-75	1.0730364661775149e-9	0.0007495501611643889	0.0253230986289877	0.10489538932134015	0.12496410160451955
3.990327108780024e-76	6.203004170496787e-10	0.0006298315241120425	0.023589499942800744	0.10086927256691405	0.12046709154662869
1.6857479988405942e-77	3.571432463717319e-10	0.0005281002575385073	0.02195973378380129	0.0969341474952591	0.11605074897728965
7.122403010723958e-79	2.0483229244120114e-10	0.0004418535540272842	0.020428406221830033	0.09308699430984296	0.11171253576987829
3.0095994583969002e-80	1.170390635870483e-10	0.0003689032636358799	0.018990335487731724	0.08932489116152134	0.10745001173733008
